CustomerID,latest_purchase,frequency,monetary,Recency,clean_date,RScore,FScore,MScore,RFM,Segment
16947,4/18/2011 9:38,1,406.48,235,2011-04-18,2,1,1,211, POTENTIAL
16948,7/24/2011 12:46,3,435.02,138,2011-07-24,2,3,1,231,LOST CUSTOMER
16949,6/7/2011 10:34,7,1161.27,185,2011-06-07,2,4,3,243, AT RISK 
16950,8/7/2011 13:30,3,1178.56,124,2011-08-07,2,3,3,233,LOST CUSTOMER
16951,8/8/2011 13:25,4,1262.75,123,2011-08-08,2,3,3,233,LOST CUSTOMER
16952,8/22/2011 13:03,2,167.61,109,2011-08-22,3,2,1,321,LOST CUSTOMER
16953,11/9/2011 15:54,1,20.8,30,2011-11-09,5,1,1,511, POTENTIAL
16954,8/7/2011 10:55,9,2085.08,124,2011-08-07,2,4,3,243, AT RISK 
16955,6/8/2011 10:36,5,493.67,184,2011-06-08,2,3,1,231,LOST CUSTOMER
16956,11/30/2011 14:28,2,292.34,9,2011-11-30,5,2,1,521,NEW CUSTOMER
16957,4/14/2011 13:56,2,416.64,239,2011-04-14,2,2,1,221,LOST CUSTOMER
16959,9/13/2011 15:03,1,117.35,87,2011-09-13,3,1,1,311, POTENTIAL
16960,4/1/2011 11:54,3,507.05,252,2011-04-01,1,3,2,132, POTENTIAL
16961,8/15/2011 13:46,1,234.17,116,2011-08-15,3,1,1,311, POTENTIAL
16963,6/5/2011 13:48,1,110.55,187,2011-06-05,2,1,1,211, POTENTIAL
16965,4/27/2011 12:08,1,201.19,226,2011-04-27,2,1,1,211, POTENTIAL
16966,6/29/2011 12:05,10,2148.47,163,2011-06-29,2,5,3,253, AT RISK 
16967,6/3/2011 14:24,1,319.02,189,2011-06-03,2,1,1,211, POTENTIAL
16968,8/24/2011 10:51,2,439.43,107,2011-08-24,3,2,1,321,LOST CUSTOMER
16969,7/28/2011 13:54,3,650.41,134,2011-07-28,2,3,2,232,LOST CUSTOMER
16971,12/7/2011 9:15,2,232.21,2,2011-12-07,5,2,1,521,NEW CUSTOMER
16976,3/17/2011 16:33,1,251.52,267,2011-03-17,1,1,1,111, POTENTIAL
16978,9/23/2011 12:50,1,344.33,77,2011-09-23,3,1,1,311, POTENTIAL
16979,7/15/2011 8:59,8,1809.05,147,2011-07-15,2,4,3,243, AT RISK 
16980,3/29/2011 16:36,2,1078.96,255,2011-03-29,1,2,3,123, POTENTIAL
16982,10/10/2011 12:28,1,384.06,60,2011-10-10,4,1,1,411, POTENTIAL
16983,9/4/2011 11:00,8,1920.2,96,2011-09-04,3,4,3,343, LOYAL CUSTOMER
16984,9/22/2011 18:21,5,4392.42,78,2011-09-22,3,3,4,334, LOYAL CUSTOMER
16985,9/12/2011 13:38,11,5461.62,88,2011-09-12,3,5,5,355, LOYAL CUSTOMER
16986,11/9/2011 15:52,2,1873.2,30,2011-11-09,5,2,3,523,NEW CUSTOMER
16987,6/22/2011 16:44,7,1625.05,170,2011-06-22,2,4,3,243, AT RISK 
16988,12/4/2011 16:02,1,126.12,5,2011-12-04,5,1,1,511, POTENTIAL
16989,9/21/2011 14:17,6,1133.25,79,2011-09-21,3,4,3,343, LOYAL CUSTOMER
16990,5/5/2011 8:30,1,179.0,218,2011-05-05,2,1,1,211, POTENTIAL
16992,9/2/2011 8:50,6,1601.86,98,2011-09-02,3,4,3,343, LOYAL CUSTOMER
16995,12/2/2010 17:09,1,-1.25,372,2010-12-02,1,1,1,111, POTENTIAL
16996,8/24/2011 9:20,9,1427.46,107,2011-08-24,3,4,3,343, LOYAL CUSTOMER
16997,2/3/2011 15:17,3,702.0,309,2011-02-03,1,3,2,132, POTENTIAL
16998,7/13/2011 9:49,6,287.02,149,2011-07-13,2,4,1,241, AT RISK 
16999,9/26/2011 15:43,2,484.82,74,2011-09-26,3,2,1,321,LOST CUSTOMER
17001,9/9/2011 12:24,11,3989.57,91,2011-09-09,3,5,4,354, LOYAL CUSTOMER
17002,9/27/2011 16:48,4,1487.78,73,2011-09-27,3,3,3,333, LOYAL CUSTOMER
17004,9/8/2011 12:16,2,1412.94,92,2011-09-08,3,2,3,323,LOST CUSTOMER
17006,9/25/2011 12:15,4,781.78,75,2011-09-25,3,3,2,332,LOST CUSTOMER
17007,7/7/2011 18:14,7,877.43,155,2011-07-07,2,4,2,242, AT RISK 
17010,11/23/2011 11:04,2,185.46,16,2011-11-23,5,2,1,521,NEW CUSTOMER
17011,11/9/2011 13:30,1,270.9,30,2011-11-09,5,1,1,511, POTENTIAL
17014,12/1/2011 14:09,4,565.58,8,2011-12-01,5,3,2,532,NEW CUSTOMER
17015,9/29/2011 17:36,3,1842.56,71,2011-09-29,3,3,3,333, LOYAL CUSTOMER
17017,9/28/2011 9:40,27,8574.11,72,2011-09-28,3,5,5,355, LOYAL CUSTOMER
17018,10/30/2011 11:42,2,920.1,40,2011-10-30,4,2,2,422,NEW CUSTOMER
17019,3/23/2011 11:16,4,1272.61,261,2011-03-23,1,3,3,133, POTENTIAL
17022,11/8/2011 17:09,1,71.0,31,2011-11-08,4,1,1,411, POTENTIAL
17024,9/1/2011 15:21,3,95.85,99,2011-09-01,3,3,1,331,LOST CUSTOMER
17025,12/1/2010 15:46,3,357.77,373,2010-12-01,1,3,1,131, POTENTIAL
17026,6/7/2011 14:28,2,154.83,185,2011-06-07,2,2,1,221,LOST CUSTOMER
17027,9/22/2011 12:24,7,848.59,78,2011-09-22,3,4,2,342, AT RISK 
17029,8/21/2011 11:06,2,716.0,110,2011-08-21,3,2,2,322,LOST CUSTOMER
17030,10/7/2011 8:49,1,146.87,63,2011-10-07,3,1,1,311, POTENTIAL
17031,7/8/2011 9:38,2,380.35,154,2011-07-08,2,2,1,221,LOST CUSTOMER
17033,9/14/2011 14:34,3,1030.14,86,2011-09-14,3,3,3,333, LOYAL CUSTOMER
17034,9/21/2011 8:27,4,734.57,79,2011-09-21,3,3,2,332,LOST CUSTOMER
17035,4/8/2011 11:23,3,388.33,245,2011-04-08,1,3,1,131, POTENTIAL
17037,9/22/2011 17:20,2,1253.22,78,2011-09-22,3,2,3,323,LOST CUSTOMER
17038,11/9/2011 13:50,1,112.4,30,2011-11-09,5,1,1,511, POTENTIAL
17040,7/25/2011 10:19,1,449.73,137,2011-07-25,2,1,1,211, POTENTIAL
17041,8/23/2011 9:53,4,1065.77,108,2011-08-23,3,3,3,333, LOYAL CUSTOMER
17042,8/10/2011 13:19,5,1044.38,121,2011-08-10,2,3,3,233,LOST CUSTOMER
17043,6/14/2011 13:52,4,1735.18,178,2011-06-14,2,3,3,233,LOST CUSTOMER
17044,12/15/2010 16:34,3,897.43,359,2010-12-15,1,3,2,132, POTENTIAL
17045,8/18/2011 17:09,3,339.44,113,2011-08-18,3,3,1,331,LOST CUSTOMER
17046,7/5/2011 14:24,1,642.02,157,2011-07-05,2,1,2,212, POTENTIAL
17047,9/15/2011 13:27,3,1100.9,85,2011-09-15,3,3,3,333, LOYAL CUSTOMER
17048,8/16/2011 14:51,6,864.32,115,2011-08-16,3,4,2,342, AT RISK 
17049,9/16/2011 13:03,11,5594.78,84,2011-09-16,3,5,5,355, LOYAL CUSTOMER
17050,9/4/2011 13:48,6,3228.84,96,2011-09-04,3,4,4,344, LOYAL CUSTOMER
17051,5/29/2011 14:13,1,247.14,194,2011-05-29,2,1,1,211, POTENTIAL
17052,11/11/2011 14:50,1,413.75,28,2011-11-11,5,1,1,511, POTENTIAL
17053,8/3/2011 10:55,2,496.38,128,2011-08-03,2,2,1,221,LOST CUSTOMER
17054,7/28/2011 12:36,6,1353.83,134,2011-07-28,2,4,3,243, AT RISK 
17058,9/19/2011 10:13,3,1179.89,81,2011-09-19,3,3,3,333, LOYAL CUSTOMER
17059,8/21/2011 15:17,5,3095.04,110,2011-08-21,3,3,4,334, LOYAL CUSTOMER
17060,3/18/2011 13:27,1,234.24,266,2011-03-18,1,1,1,111, POTENTIAL
17061,9/27/2011 11:24,12,5116.13,73,2011-09-27,3,5,5,355, LOYAL CUSTOMER
17062,12/9/2010 12:37,5,534.47,365,2010-12-09,1,3,2,132, POTENTIAL
17063,7/4/2011 14:51,11,1421.59,158,2011-07-04,2,5,3,253, AT RISK 
17064,6/10/2011 10:26,3,859.35,182,2011-06-10,2,3,2,232,LOST CUSTOMER
17065,7/19/2011 14:45,1,-112.35,143,2011-07-19,2,1,1,211, POTENTIAL
17068,9/6/2011 12:10,22,4531.34,94,2011-09-06,3,5,4,354, LOYAL CUSTOMER
17069,9/23/2011 8:25,13,2655.22,77,2011-09-23,3,5,4,354, LOYAL CUSTOMER
17070,8/17/2011 17:01,1,312.14,114,2011-08-17,3,1,1,311, POTENTIAL
17071,9/15/2011 10:28,14,2385.48,85,2011-09-15,3,5,3,353, LOYAL CUSTOMER
17073,9/18/2011 16:04,4,1446.09,82,2011-09-18,3,3,3,333, LOYAL CUSTOMER
17075,3/31/2011 13:47,5,813.77,253,2011-03-31,1,3,2,132, POTENTIAL
17076,3/11/2011 8:59,3,841.08,273,2011-03-11,1,3,2,132, POTENTIAL
17078,11/3/2011 19:17,2,378.2,36,2011-11-03,4,2,1,421,NEW CUSTOMER
17079,9/22/2011 15:34,1,118.8,78,2011-09-22,3,1,1,311, POTENTIAL
17080,3/16/2011 16:23,3,285.5,268,2011-03-16,1,3,1,131, POTENTIAL
17081,11/14/2011 12:56,2,290.16,25,2011-11-14,5,2,1,521,NEW CUSTOMER
17082,11/6/2011 15:17,2,2003.85,33,2011-11-06,4,2,3,423,NEW CUSTOMER
17083,8/22/2011 15:43,3,1405.78,109,2011-08-22,3,3,3,333, LOYAL CUSTOMER
17084,11/4/2011 14:54,2,2949.75,35,2011-11-04,4,2,4,424,NEW CUSTOMER
17085,8/8/2011 14:15,6,1555.05,123,2011-08-08,2,4,3,243, AT RISK 
17086,12/2/2011 13:54,6,2050.08,7,2011-12-02,5,4,3,543, LOYAL CUSTOMER
17088,9/28/2011 10:39,4,1991.01,72,2011-09-28,3,3,3,333, LOYAL CUSTOMER
17090,9/2/2011 15:05,8,2041.85,98,2011-09-02,3,4,3,343, LOYAL CUSTOMER
17091,9/2/2011 14:56,10,3802.81,98,2011-09-02,3,5,4,354, LOYAL CUSTOMER
17092,9/13/2011 12:09,4,1777.78,87,2011-09-13,3,3,3,333, LOYAL CUSTOMER
17094,1/25/2011 17:24,2,270.2,318,2011-01-25,1,2,1,121, POTENTIAL
17095,2/14/2011 11:20,6,1088.2,298,2011-02-14,1,4,3,143, POTENTIAL
17096,7/26/2011 10:18,7,992.68,136,2011-07-26,2,4,2,242, AT RISK 
17097,8/31/2011 15:35,9,937.92,100,2011-08-31,3,4,2,342, AT RISK 
17100,11/21/2011 16:36,2,971.74,18,2011-11-21,5,2,2,522,NEW CUSTOMER
17101,6/14/2011 14:49,4,1621.73,178,2011-06-14,2,3,3,233,LOST CUSTOMER
17102,3/23/2011 10:08,1,25.5,261,2011-03-23,1,1,1,111, POTENTIAL
17105,7/3/2011 15:53,2,665.78,159,2011-07-03,2,2,2,222,LOST CUSTOMER
17107,9/25/2011 14:37,7,10380.43,75,2011-09-25,3,4,5,345, LOYAL CUSTOMER
17109,4/21/2011 15:51,8,869.68,232,2011-04-21,2,4,2,242, AT RISK 
17110,6/27/2011 12:58,1,163.3,165,2011-06-27,2,1,1,211, POTENTIAL
17111,10/23/2011 15:59,1,248.61,47,2011-10-23,4,1,1,411, POTENTIAL
17114,7/24/2011 11:58,10,747.22,138,2011-07-24,2,5,2,252, AT RISK 
17115,6/13/2011 16:06,5,806.9,179,2011-06-13,2,3,2,232,LOST CUSTOMER
17117,2/24/2011 13:54,1,116.2,288,2011-02-24,1,1,1,111, POTENTIAL
17118,1/26/2011 12:19,1,157.02,317,2011-01-26,1,1,1,111, POTENTIAL
17119,12/6/2011 14:40,3,593.61,3,2011-12-06,5,3,2,532,NEW CUSTOMER
17120,4/20/2011 15:21,1,307.46,233,2011-04-20,2,1,1,211, POTENTIAL
17122,8/12/2011 14:33,1,138.32,119,2011-08-12,3,1,1,311, POTENTIAL
17123,7/1/2011 10:47,1,345.3,161,2011-07-01,2,1,1,211, POTENTIAL
17124,6/7/2011 14:02,1,298.89,185,2011-06-07,2,1,1,211, POTENTIAL
17125,10/20/2011 14:41,1,259.35,50,2011-10-20,4,1,1,411, POTENTIAL
17126,7/10/2011 13:52,7,991.85,152,2011-07-10,2,4,2,242, AT RISK 
17128,1/9/2011 12:02,1,157.09,334,2011-01-09,1,1,1,111, POTENTIAL
17131,9/25/2011 12:42,5,2463.17,75,2011-09-25,3,3,3,333, LOYAL CUSTOMER
17133,9/13/2011 13:15,7,4892.24,87,2011-09-13,3,4,4,344, LOYAL CUSTOMER
17134,8/25/2011 9:53,2,425.0,106,2011-08-25,3,2,1,321,LOST CUSTOMER
17135,2/23/2011 10:27,7,1139.73,289,2011-02-23,1,4,3,143, POTENTIAL
17138,3/9/2011 11:54,1,380.5,275,2011-03-09,1,1,1,111, POTENTIAL
17139,9/15/2011 16:16,15,10585.57,85,2011-09-15,3,5,5,355, LOYAL CUSTOMER
17140,4/6/2011 13:33,1,465.32,247,2011-04-06,1,1,1,111, POTENTIAL
17142,4/14/2011 18:22,1,579.0,239,2011-04-14,2,1,2,212, POTENTIAL
17144,9/16/2011 12:50,2,984.57,84,2011-09-16,3,2,2,322,LOST CUSTOMER
17146,8/26/2011 12:44,3,749.78,105,2011-08-26,3,3,2,332,LOST CUSTOMER
17147,9/20/2011 8:23,6,1679.64,80,2011-09-20,3,4,3,343, LOYAL CUSTOMER
17148,10/19/2011 9:59,1,124.88,51,2011-10-19,4,1,1,411, POTENTIAL
17152,5/29/2011 12:19,4,1503.5,194,2011-05-29,2,3,3,233,LOST CUSTOMER
17153,11/15/2011 13:42,1,213.78,24,2011-11-15,5,1,1,511, POTENTIAL
17154,9/25/2011 13:42,1,329.34,75,2011-09-25,3,1,1,311, POTENTIAL
17155,6/15/2011 10:22,2,251.7,177,2011-06-15,2,2,1,221,LOST CUSTOMER
17157,6/20/2011 13:13,3,306.55,172,2011-06-20,2,3,1,231,LOST CUSTOMER
17158,4/21/2011 10:12,3,1266.97,232,2011-04-21,2,3,3,233,LOST CUSTOMER
17159,9/25/2011 15:56,4,1534.73,75,2011-09-25,3,3,3,333, LOYAL CUSTOMER
17160,8/22/2011 13:32,6,3518.03,109,2011-08-22,3,4,4,344, LOYAL CUSTOMER
17162,7/31/2011 16:04,11,1707.21,131,2011-07-31,2,5,3,253, AT RISK 
17163,9/22/2011 15:54,2,293.1,78,2011-09-22,3,2,1,321,LOST CUSTOMER
17164,9/21/2011 11:48,8,2466.4,79,2011-09-21,3,4,3,343, LOYAL CUSTOMER
17165,2/28/2011 16:39,1,158.68,284,2011-02-28,1,1,1,111, POTENTIAL
17166,5/27/2011 9:55,3,189.49,196,2011-05-27,2,3,1,231,LOST CUSTOMER
17169,6/9/2011 13:16,4,816.88,183,2011-06-09,2,3,2,232,LOST CUSTOMER
17171,2/23/2011 16:37,1,224.91,289,2011-02-23,1,1,1,111, POTENTIAL
17172,9/26/2011 12:04,2,313.26,74,2011-09-26,3,2,1,321,LOST CUSTOMER
17173,8/30/2011 11:46,9,3755.65,101,2011-08-30,3,4,4,344, LOYAL CUSTOMER
17174,5/6/2011 11:47,1,59.9,217,2011-05-06,2,1,1,211, POTENTIAL
17175,7/25/2011 17:00,5,1430.94,137,2011-07-25,2,3,3,233,LOST CUSTOMER
17176,5/22/2011 12:41,1,306.13,201,2011-05-22,2,1,1,211, POTENTIAL
17179,6/14/2011 16:48,3,711.79,178,2011-06-14,2,3,2,232,LOST CUSTOMER
17180,4/12/2011 16:20,6,780.38,241,2011-04-12,1,4,2,142, POTENTIAL
17181,12/1/2010 12:38,2,239.92,373,2010-12-01,1,2,1,121, POTENTIAL
17183,8/26/2011 15:25,8,3286.91,105,2011-08-26,3,4,4,344, LOYAL CUSTOMER
17186,10/24/2011 10:20,2,144.0,46,2011-10-24,4,2,1,421,NEW CUSTOMER
17187,4/27/2011 12:39,1,203.95,226,2011-04-27,2,1,1,211, POTENTIAL
17188,6/28/2011 14:51,9,2275.58,164,2011-06-28,2,4,3,243, AT RISK 
17189,8/25/2011 19:39,2,384.4,106,2011-08-25,3,2,1,321,LOST CUSTOMER
17190,6/6/2011 10:59,3,249.74,186,2011-06-06,2,3,1,231,LOST CUSTOMER
17191,9/6/2011 12:15,7,2095.13,94,2011-09-06,3,4,3,343, LOYAL CUSTOMER
17193,9/14/2011 10:40,9,1674.46,86,2011-09-14,3,4,3,343, LOYAL CUSTOMER
17194,3/11/2011 12:05,2,262.62,273,2011-03-11,1,2,1,121, POTENTIAL
17197,11/10/2011 10:32,1,1013.01,29,2011-11-10,5,1,3,513, POTENTIAL
17198,12/9/2010 13:34,3,692.22,365,2010-12-09,1,3,2,132, POTENTIAL
17201,10/17/2011 11:55,1,342.63,53,2011-10-17,4,1,1,411, POTENTIAL
17203,11/4/2011 12:27,6,3563.85,35,2011-11-04,4,4,4,444,CHAMPION
17204,6/23/2011 13:54,9,1352.91,169,2011-06-23,2,4,3,243, AT RISK 
17205,10/17/2011 12:46,1,384.08,53,2011-10-17,4,1,1,411, POTENTIAL
17206,10/17/2011 13:25,1,204.24,53,2011-10-17,4,1,1,411, POTENTIAL
17211,6/12/2011 13:21,9,2299.67,180,2011-06-12,2,4,3,243, AT RISK 
17212,3/31/2011 19:42,1,226.85,253,2011-03-31,1,1,1,111, POTENTIAL
17213,7/21/2011 15:47,11,2741.08,141,2011-07-21,2,5,4,254, AT RISK 
17214,9/15/2011 11:30,7,984.12,85,2011-09-15,3,4,2,342, AT RISK 
17217,4/19/2011 17:19,1,113.5,234,2011-04-19,2,1,1,211, POTENTIAL
17218,9/29/2011 16:48,10,1960.72,71,2011-09-29,3,5,3,353, LOYAL CUSTOMER
17219,11/8/2011 11:25,1,114.23,31,2011-11-08,4,1,1,411, POTENTIAL
17220,9/29/2011 14:46,14,3198.25,71,2011-09-29,3,5,4,354, LOYAL CUSTOMER
17221,12/2/2011 13:35,2,335.13,7,2011-12-02,5,2,1,521,NEW CUSTOMER
17222,10/5/2011 13:58,1,354.15,65,2011-10-05,3,1,1,311, POTENTIAL
17223,2/2/2011 15:57,2,426.79,310,2011-02-02,1,2,1,121, POTENTIAL
17226,2/4/2011 11:52,1,393.49,308,2011-02-04,1,1,1,111, POTENTIAL
17227,9/30/2011 15:14,6,939.32,70,2011-09-30,3,4,2,342, AT RISK 
17228,9/13/2011 11:34,8,1906.09,87,2011-09-13,3,4,3,343, LOYAL CUSTOMER
17229,9/4/2011 13:56,2,318.76,96,2011-09-04,3,2,1,321,LOST CUSTOMER
17230,3/20/2011 16:12,11,3466.67,264,2011-03-20,1,5,4,154, POTENTIAL
17231,8/5/2011 16:19,14,3127.82,126,2011-08-05,2,5,4,254, AT RISK 
17232,12/7/2011 12:21,2,421.52,2,2011-12-07,5,2,1,521,NEW CUSTOMER
17233,11/4/2011 14:06,1,190.88,35,2011-11-04,4,1,1,411, POTENTIAL
17234,6/10/2011 11:20,1,149.89,182,2011-06-10,2,1,1,211, POTENTIAL
17235,12/2/2010 13:38,2,550.06,372,2010-12-02,1,2,2,122, POTENTIAL
17236,6/13/2011 15:47,6,916.13,179,2011-06-13,2,4,2,242, AT RISK 
17237,11/28/2011 15:02,2,314.69,11,2011-11-28,5,2,1,521,NEW CUSTOMER
17238,9/16/2011 13:53,17,3744.65,84,2011-09-16,3,5,4,354, LOYAL CUSTOMER
17239,12/22/2010 13:20,2,379.95,352,2010-12-22,1,2,1,121, POTENTIAL
17242,8/23/2011 14:55,2,1135.04,108,2011-08-23,3,2,3,323,LOST CUSTOMER
17243,9/8/2011 12:44,30,8628.55,92,2011-09-08,3,5,5,355, LOYAL CUSTOMER
17244,10/17/2011 15:19,1,954.9,53,2011-10-17,4,1,2,412, POTENTIAL
17245,5/19/2011 10:43,1,171.45,204,2011-05-19,2,1,1,211, POTENTIAL
17247,11/24/2011 15:21,1,282.19,15,2011-11-24,5,1,1,511, POTENTIAL
17248,8/11/2011 13:34,1,318.65,120,2011-08-11,3,1,1,311, POTENTIAL
17250,3/23/2011 16:45,2,384.52,261,2011-03-23,1,2,1,121, POTENTIAL
17251,12/12/2010 11:06,1,283.28,362,2010-12-12,1,1,1,111, POTENTIAL
17252,8/15/2011 9:45,2,353.86,116,2011-08-15,3,2,1,321,LOST CUSTOMER
17253,11/21/2011 12:59,1,178.26,18,2011-11-21,5,1,1,511, POTENTIAL
17254,12/5/2011 12:46,2,272.44,4,2011-12-05,5,2,1,521,NEW CUSTOMER
17255,2/13/2011 15:18,2,298.41,299,2011-02-13,1,2,1,121, POTENTIAL
17256,8/24/2011 13:30,2,240.0,107,2011-08-24,3,2,1,321,LOST CUSTOMER
17259,7/14/2011 15:01,2,603.37,148,2011-07-14,2,2,2,222,LOST CUSTOMER
17262,4/26/2011 15:58,5,1253.36,227,2011-04-26,2,3,3,233,LOST CUSTOMER
17263,5/15/2011 14:32,1,63.44,208,2011-05-15,2,1,1,211, POTENTIAL
17265,7/24/2011 10:49,2,562.9,138,2011-07-24,2,2,2,222,LOST CUSTOMER
17266,7/15/2011 11:57,3,310.64,147,2011-07-15,2,3,1,231,LOST CUSTOMER
17267,8/4/2011 17:22,2,317.62,127,2011-08-04,2,2,1,221,LOST CUSTOMER
17268,8/24/2011 10:06,4,763.64,107,2011-08-24,3,3,2,332,LOST CUSTOMER
17272,5/27/2011 12:57,5,2144.53,196,2011-05-27,2,3,3,233,LOST CUSTOMER
17274,11/4/2011 13:16,1,111.98,35,2011-11-04,4,1,1,411, POTENTIAL
17277,4/26/2011 12:47,2,1065.35,227,2011-04-26,2,2,3,223,LOST CUSTOMER
17278,4/12/2011 13:10,1,246.04,241,2011-04-12,1,1,1,111, POTENTIAL
17279,10/13/2011 11:58,1,187.83,57,2011-10-13,4,1,1,411, POTENTIAL
17282,8/1/2011 14:29,3,1703.41,130,2011-08-01,2,3,3,233,LOST CUSTOMER
17284,8/11/2011 12:00,7,1641.68,120,2011-08-11,3,4,3,343, LOYAL CUSTOMER
17286,11/18/2011 12:47,1,153.92,21,2011-11-18,5,1,1,511, POTENTIAL
17287,9/26/2011 12:53,7,1064.11,74,2011-09-26,3,4,3,343, LOYAL CUSTOMER
17288,5/16/2011 14:32,7,1419.73,207,2011-05-16,2,4,3,243, AT RISK 
17289,6/12/2011 13:51,4,936.16,180,2011-06-12,2,3,2,232,LOST CUSTOMER
17290,12/6/2011 12:38,2,525.24,3,2011-12-06,5,2,2,522,NEW CUSTOMER
17291,2/4/2011 13:04,1,550.8,308,2011-02-04,1,1,2,112, POTENTIAL
17293,9/15/2011 16:36,9,1875.11,85,2011-09-15,3,4,3,343, LOYAL CUSTOMER
17295,11/11/2011 10:49,3,556.95,28,2011-11-11,5,3,2,532,NEW CUSTOMER
17297,11/22/2011 14:43,1,131.78,17,2011-11-22,5,1,1,511, POTENTIAL
17298,8/7/2011 12:21,2,498.42,124,2011-08-07,2,2,1,221,LOST CUSTOMER
17299,9/11/2011 13:22,4,669.11,89,2011-09-11,3,3,2,332,LOST CUSTOMER
17301,11/18/2011 13:43,1,197.63,21,2011-11-18,5,1,1,511, POTENTIAL
17302,8/9/2011 9:04,6,1119.93,122,2011-08-09,2,4,3,243, AT RISK 
17303,12/13/2010 13:32,1,250.04,361,2010-12-13,1,1,1,111, POTENTIAL
17306,9/29/2011 14:50,21,8600.73,71,2011-09-29,3,5,5,355, LOYAL CUSTOMER
17307,12/9/2010 15:24,1,-152.64,365,2010-12-09,1,1,1,111, POTENTIAL
17309,9/5/2011 15:20,1,82.75,95,2011-09-05,3,1,1,311, POTENTIAL
17311,9/22/2011 14:11,2,1384.85,78,2011-09-22,3,2,3,323,LOST CUSTOMER
17312,7/7/2011 20:07,3,644.3,155,2011-07-07,2,3,2,232,LOST CUSTOMER
17313,11/8/2011 15:45,2,2288.13,31,2011-11-08,4,2,3,423,NEW CUSTOMER
17314,7/14/2011 11:28,11,2514.76,148,2011-07-14,2,5,4,254, AT RISK 
17315,9/25/2011 14:53,43,6204.46,75,2011-09-25,3,5,5,355, LOYAL CUSTOMER
17317,9/11/2011 12:45,5,2524.02,89,2011-09-11,3,3,4,334, LOYAL CUSTOMER
17320,8/31/2011 13:31,3,1200.62,100,2011-08-31,3,3,3,333, LOYAL CUSTOMER
17321,12/1/2011 13:41,2,700.86,8,2011-12-01,5,2,2,522,NEW CUSTOMER
17323,8/7/2011 12:05,9,908.99,124,2011-08-07,2,4,2,242, AT RISK 
17324,12/8/2010 12:45,4,990.23,366,2010-12-08,1,3,2,132, POTENTIAL
17325,3/4/2011 13:09,1,96.8,280,2011-03-04,1,1,1,111, POTENTIAL
17329,11/25/2011 14:24,2,523.11,14,2011-11-25,5,2,2,522,NEW CUSTOMER
17330,11/17/2011 8:56,2,363.9,22,2011-11-17,5,2,1,521,NEW CUSTOMER
17331,8/8/2011 11:55,1,175.2,123,2011-08-08,2,1,1,211, POTENTIAL
17333,9/15/2011 10:11,1,494.25,85,2011-09-15,3,1,1,311, POTENTIAL
17334,2/4/2011 9:03,3,306.6,308,2011-02-04,1,3,1,131, POTENTIAL
17337,7/11/2011 14:56,7,1944.32,151,2011-07-11,2,4,3,243, AT RISK 
17338,8/17/2011 14:22,10,6612.18,114,2011-08-17,3,5,5,355, LOYAL CUSTOMER
17339,9/6/2011 13:29,2,243.36,94,2011-09-06,3,2,1,321,LOST CUSTOMER
17340,9/23/2011 7:57,16,11891.18,77,2011-09-23,3,5,5,355, LOYAL CUSTOMER
17341,7/6/2011 12:33,3,781.36,156,2011-07-06,2,3,2,232,LOST CUSTOMER
17343,12/19/2010 15:07,1,193.64,355,2010-12-19,1,1,1,111, POTENTIAL
17344,10/24/2011 12:56,1,160.57,46,2011-10-24,4,1,1,411, POTENTIAL
17345,9/7/2011 14:09,4,537.74,93,2011-09-07,3,3,2,332,LOST CUSTOMER
17346,8/28/2011 15:01,16,2611.58,103,2011-08-28,3,5,4,354, LOYAL CUSTOMER
17347,9/14/2011 13:12,1,228.96,86,2011-09-14,3,1,1,311, POTENTIAL
17348,9/29/2011 11:39,5,1159.52,71,2011-09-29,3,3,3,333, LOYAL CUSTOMER
17349,6/13/2011 14:29,1,110.75,179,2011-06-13,2,1,1,211, POTENTIAL
17350,12/1/2011 15:47,5,1256.19,8,2011-12-01,5,3,3,533, LOYAL CUSTOMER
17351,6/23/2011 19:29,3,587.15,169,2011-06-23,2,3,2,232,LOST CUSTOMER
17353,8/2/2011 17:19,2,1740.0,129,2011-08-02,2,2,3,223,LOST CUSTOMER
17354,10/20/2011 10:34,1,1393.06,50,2011-10-20,4,1,3,413, POTENTIAL
17356,2/1/2011 11:07,1,178.22,311,2011-02-01,1,1,1,111, POTENTIAL
17357,11/15/2011 16:30,2,388.14,24,2011-11-15,5,2,1,521,NEW CUSTOMER
17358,2/9/2011 16:57,2,365.85,303,2011-02-09,1,2,1,121, POTENTIAL
17359,11/28/2011 14:37,1,127.86,11,2011-11-28,5,1,1,511, POTENTIAL
17360,6/8/2011 17:09,3,585.79,184,2011-06-08,2,3,2,232,LOST CUSTOMER
17361,6/6/2011 14:02,3,488.2,186,2011-06-06,2,3,1,231,LOST CUSTOMER
17362,4/14/2011 14:43,2,312.23,239,2011-04-14,2,2,1,221,LOST CUSTOMER
17364,7/25/2011 12:58,12,4455.73,137,2011-07-25,2,5,4,254, AT RISK 
17365,9/13/2011 12:18,8,4801.56,87,2011-09-13,3,4,4,344, LOYAL CUSTOMER
17367,4/15/2011 14:21,1,168.4,238,2011-04-15,2,1,1,211, POTENTIAL
17368,9/7/2011 14:47,9,1349.52,93,2011-09-07,3,4,3,343, LOYAL CUSTOMER
